"date","month","year","ind","maxtp","ind.1","mintp","igmin","gmin","ind.2","rain","cbl","wdsp","ind.3","hm","ind.4","ddhm","ind.5","hg","sun","glorad","soil","pe","evap","smd_wd","smd_md","smd_pd"
22,"mar",2014,0,8.8,0,3.4,0,1,0,7.8,999.8,15.1,0,24,0,280,0,38,2.1,756,6.391,1.5,2.2,0,-6.3,-10
23,"mar",2014,0,10.2,0,4.8,0,2.2,0,0.5,1008.2,9.3,0,18,0,310,0,30,7,1389,7.408,1.9,2.7,1.4,1.4,-8.1
24,"mar",2014,0,10.9,0,7.1,0,5.5,0,17.2,995.6,18.7,0,32,0,260,0,48,0.5,511,8.096,1.3,2,0,-10,-10
25,"mar",2014,0,9.9,0,4.4,0,3.9,0,8.4,1009.9,12.6,0,19,0,330,0,30,6.9,1340,7.758,1.4,2.3,0,-7,-10
26,"mar",2014,0,10.3,0,5.4,0,2.9,0,0,1019.2,7.2,0,13,0,320,0,18,9.8,1704,8.016,1.9,2.8,1.9,1.9,-7.6
27,"mar",2014,0,10.3,0,3.8,0,0.5,0,2.5,1010.9,5,0,12,0,40,0,17,7.7,1636,8.38,1.8,2.5,1.2,1.2,-7.9
28,"mar",2014,0,10.2,0,2.4,0,-1.6,0,0,1011.5,7.1,0,13,0,50,0,20,8.8,1617,7.969,1.7,2.5,2.8,2.8,-5.8
29,"mar",2014,0,10.2,0,4.1,0,1,0,1.8,1005.6,6.6,0,13,0,70,0,18,2.7,930,8.186,1.4,2,2.4,2.4,-5.9
30,"mar",2014,0,13.4,0,5,0,3.7,0,0,1003.4,8.4,0,12,0,70,0,20,9.5,1771,8.947,1.9,2.9,4.3,4.3,-3.7
31,"mar",2014,0,13.5,0,9.9,0,8,0,2.5,1002.6,11,0,18,0,120,0,30,6.6,1450,10.182,2.1,3.1,3.8,3.8,-3.9
1,"apr",2014,0,13.1,0,9.1,0,7.2,0,3.8,1000,10.2,0,19,0,100,0,37,3.9,832,9.783,1.8,2.4,1.8,1.8,-5.7
2,"apr",2014,0,13.9,0,10.4,0,7.9,0,7.1,992.7,11.6,0,18,0,130,0,31,4.4,1193,10.62,1.9,2.7,0,-3.5,-10
3,"apr",2014,0,12.9,0,8.5,0,9.4,0,2.8,994.9,8.6,0,17,0,120,0,31,1.6,957,11.065,1.2,1.9,0,-1.6,-10
4,"apr",2014,0,12.7,0,8.8,0,4.8,0,5.1,999.3,9.2,0,17,0,140,0,30,3.1,1058,10.76,1.5,2.2,0,-3.6,-10
5,"apr",2014,0,12.2,0,10,0,9.7,0,9.5,998.1,10.7,0,21,0,180,0,32,0.1,435,11.2,0.7,1.1,0,-8.8,-10
6,"apr",2014,0,12.9,0,8.5,0,8.6,0,7.4,996.9,13.7,0,27,0,180,0,46,8,1654,11.83,1.6,2.8,0,-5.8,-10
7,"apr",2014,0,10.6,0,6.7,0,6.5,0,2.2,1005.9,11.6,0,24,0,260,0,33,7.9,1545,10.727,1.8,2.9,0,-0.4,-9.9
8,"apr",2014,0,12.1,0,6.7,0,4.8,0,0.4,1017,11.7,0,20,0,260,0,27,5.5,1336,10.11,1.8,2.8,1.4,1.4,-8
9,"apr",2014,0,12,0,9.4,0,7.2,0,0.2,1022.1,10.1,0,14,0,210,0,19,0.3,854,10.847,1.5,2.2,2.7,2.7,-6.3
10,"apr",2014,0,11.4,0,5.6,0,7.7,0,0.9,1021.1,7.8,0,14,0,210,0,20,2.1,1109,10.858,1.5,2.2,3.3,3.3,-5.4
11,"apr",2014,0,10.6,0,4.9,0,1.5,0,0,1020.7,5.9,0,11,0,210,0,17,0.4,986,10.377,1.5,2.1,4.7,4.7,-3.6
12,"apr",2014,0,11.7,0,7.7,0,8.1,0,0.6,1018.8,10.2,0,16,0,250,0,23,3,1130,10.72,1.6,2.4,5.6,5.6,-2.5
13,"apr",2014,0,11.3,0,8.4,0,7.1,0,0,1023.5,7.2,0,12,0,280,0,16,1.6,957,10.515,1.6,2.3,7.2,7.2,-0.7
14,"apr",2014,0,13.4,0,5,0,5.6,0,0,1024.5,4.9,0,10,0,260,0,15,8.2,1833,11.54,2.1,3,9.2,9.2,1.5
15,"apr",2014,0,14.7,0,7.9,0,0.9,0,0,1021.4,10.5,0,17,0,120,0,27,12,2216,10.943,3.2,4.6,12.1,12.1,4.7
16,"apr",2014,0,13.8,0,9.6,0,8.1,0,0.4,1019.1,8.4,0,13,0,180,0,21,4,1277,11.222,2.1,3,13.6,13.6,6.4
17,"apr",2014,0,11.8,0,9.1,0,6.6,0,0,1021,7.2,0,12,0,310,0,18,5.6,1380,11.932,1.7,2.6,15.1,15.1,8.1
18,"apr",2014,0,12.1,0,7.8,0,5.8,0,0.3,1019.2,2.9,0,7,0,240,0,9,2.5,931,12.047,1.4,1.8,16,16,9.2
19,"apr",2014,0,14.1,0,7.3,0,5.2,0,0,1014.4,3.9,0,9,0,320,0,12,5.3,1627,12.5,2.3,3.1,17.9,17.9,11.4
20,"apr",2014,0,14,0,4.2,0,2.1,0,0,1007.8,8.3,0,16,0,10,0,27,12.1,2261,11.945,2.7,4,20.1,20.1,14.1
21,"apr",2014,0,14.5,0,9.9,0,8.1,0,1.1,1000.7,11.3,0,15,0,60,0,33,2,802,11.69,1.9,2.6,20.6,20.6,14.8
22,"apr",2014,0,13.5,0,9.5,0,7.7,0,2.5,1000.4,7.5,0,14,0,120,0,23,2.2,1007,11.793,1.8,2.4,19.5,19.5,14
23,"apr",2014,0,13.3,0,8.4,0,6.3,0,6.6,1004.4,8.3,0,15,0,180,0,22,6.9,1711,11.98,2.2,3.2,14.7,14.7,9.4
24,"apr",2014,0,14.5,0,5.7,0,2.5,0,0,1010.5,8.3,0,16,0,120,0,27,7,1665,11.52,2.4,3.4,16.7,16.7,11.8
25,"apr",2014,0,13,0,7.3,0,7.2,0,18.8,996,12.6,0,28,0,90,0,56,3.2,1050,11.012,1.9,2.8,0,-0.4,-5.1
26,"apr",2014,0,12,0,7.9,0,6.1,0,7.4,989.6,15.1,0,19,0,10,0,30,1.9,1052,10.2,1.7,2.8,0,-5.7,-10
27,"apr",2014,0,13.4,0,6.5,0,9.1,0,0.4,1005.2,7.7,0,15,0,300,0,18,7.2,2005,11.99,2.1,3.3,1.7,1.7,-7.8
28,"apr",2014,0,16.3,0,6.1,0,3.7,0,0,1009.6,4.7,0,12,0,190,0,18,10.3,2274,12.863,2.8,3.9,4.4,4.4,-4.7
29,"apr",2014,0,15,0,5.5,0,2,0,1,1007.8,6.8,0,13,0,150,0,22,8.1,1871,12.523,2.3,3.4,5.6,5.6,-3.1
30,"apr",2014,0,14.4,0,10.5,0,10,0,7,1004.6,9.2,0,14,0,210,0,20,2.4,1135,13.038,1.7,2.5,0.2,0.2,-8.3
1,"may",2014,0,13.3,0,10.3,0,9.8,0,1.9,1011.2,8.2,0,13,0,280,0,19,3.2,1640,13.632,2.1,3.2,0.4,0.4,-7.7
2,"may",2014,0,13.6,0,9.5,0,8.5,0,5.9,1020.1,5.4,0,11,0,110,0,17,0.1,869,13.35,1.4,1.9,0,-4.1,-10
3,"may",2014,0,16.9,0,11.1,0,10.4,0,1.4,1020.3,6.2,0,12,0,180,0,17,3,1529,13.842,2.2,3.1,0.8,0.8,-8.7
4,"may",2014,0,12.3,0,10.4,0,10.6,0,4.1,1011.7,10.3,0,15,0,150,0,25,0,532,13.273,1,1.5,0,-2.3,-10
5,"may",2014,0,13.4,0,9.8,0,9.7,0,22.1,1000.1,12.4,0,19,0,140,0,32,2.7,1006,12.55,1.5,2.4,0,-10,-10
6,"may",2014,0,12.8,0,8.9,0,8.4,0,3.3,998.6,14.5,0,23,0,200,0,34,3.8,1232,12.325,1.8,3,0,-1.5,-10
7,"may",2014,0,12.5,0,9.6,0,7.5,0,2.1,1004.3,12.9,0,20,0,250,0,28,1.8,1217,12.24,1.9,3,0,-0.2,-9.7
8,"may",2014,0,13,0,10.1,0,10.1,0,9.7,1003.5,13.8,0,23,0,220,0,35,0.6,921,12.823,1.4,2.3,0,-8.3,-10
9,"may",2014,0,12.8,0,10.1,0,8.2,0,5.9,1004,13.4,0,20,0,240,0,28,0.6,845,12.302,1.5,2.3,0,-4.4,-10
10,"may",2014,0,12.1,0,8.4,0,8.6,0,3,997.8,22.6,0,31,0,260,0,44,4.4,1516,12.24,1.8,3.6,0,-1.2,-10
11,"may",2014,0,12.5,0,8.1,0,6.5,0,0.9,1005.9,15.5,0,20,0,260,0,29,10,2440,12.36,2.6,4.7,1.7,1.7,-7.8
12,"may",2014,0,12.9,0,8.7,0,7.1,0,2.4,1012.4,13.7,0,19,0,260,0,26,6.1,1897,12.68,2.3,3.9,1.6,1.6,-7.5
13,"may",2014,0,13.4,0,8.9,0,6,0,0,1022.2,8.3,0,13,0,270,0,17,9.2,2038,13.318,2.5,3.8,4,4,-4.6
14,"may",2014,0,13.8,0,10.6,0,9.3,0,0,1030.3,6.6,0,11,0,220,0,15,1.5,702,13.285,1.4,1.9,5.3,5.3,-3
15,"may",2014,0,15.9,0,9.3,0,8.8,0,0,1032.6,3.8,0,9,0,210,0,14,10.1,2508,14.668,3.2,4.4,8.4,8.4,0.3
16,"may",2014,0,16.9,0,8.7,0,8.1,0,0,1028.7,6.2,0,11,0,220,0,15,11.9,2411,15.14,3.2,4.6,11.4,11.4,3.6
17,"may",2014,0,16.1,0,8.5,0,4,0,0.4,1017.1,10.5,0,18,0,200,0,24,10.3,2244,14.837,2.8,4.4,13.5,13.5,6
18,"may",2014,0,12.4,0,5.7,0,9.2,0,10.2,1005.4,7.1,0,18,0,200,0,25,9.9,2378,14.965,2.4,3.8,5.4,5.4,-1.8
19,"may",2014,0,13.1,0,3.3,0,0.2,0,1,999.9,5,0,13,0,340,0,20,6.7,1820,14.07,2.2,3.1,6.5,6.5,-0.6
20,"may",2014,0,14.8,0,9.5,0,5.9,0,17.5,1000.4,4.2,0,10,0,270,0,14,4.3,1426,14.568,2.1,2.9,0,-9.1,-10
21,"may",2014,0,14.9,0,8.7,0,8.4,0,7.2,1003.8,6.6,0,12,0,170,0,18,8.2,2122,14.233,2.9,4.1,0,-4.3,-10
22,"may",2014,0,11.5,0,8.3,0,5.5,0,3,1004.4,12.7,0,20,0,0,0,30,0.5,888,12.75,1.6,2.4,0,-1.4,-10
23,"may",2014,0,13,0,8.4,0,7.9,0,8,1007.5,12.9,0,18,0,10,0,28,3.7,1260,11.73,2.1,3.3,0,-5.9,-10
24,"may",2014,0,11.3,0,8,0,6.9,0,4.7,1011,10.9,0,15,0,10,0,24,0.1,639,11.205,1.5,2.1,0,-3.2,-10
25,"may",2014,0,13.1,0,10.2,0,9.8,0,0,1013.4,8.2,0,13,0,320,0,20,2.1,1426,12.097,2.3,3.3,2.3,2.3,-7.2
26,"may",2014,0,14.3,0,7.3,0,8.9,0,0.6,1014.5,3.5,0,9,0,260,0,11,5.2,1709,13.273,2.4,3.3,4,4,-5.1
27,"may",2014,0,14.7,0,7,0,4.6,0,0.1,1013.4,6.3,0,12,0,90,0,20,0,917,13.235,1.6,2.2,5.4,5.4,-3.4
28,"may",2014,0,14.9,0,7.4,0,3.9,0,0,1014.9,4.8,0,10,0,270,0,13,15.3,2961,14.597,3.4,4.9,8.7,8.7,0.2
29,"may",2014,0,17.2,0,8,0,4.5,0,0,1017.5,4.4,0,11,0,350,0,16,12,2787,15.985,3.5,4.9,11.9,11.9,3.7
30,"may",2014,0,17.6,0,9.3,0,6.2,0,0,1022.1,4.3,0,12,0,310,0,18,11.5,2532,16.517,3.4,4.7,14.9,14.9,7.1
31,"may",2014,0,15.4,0,9.9,0,8.8,0,0.1,1022.9,5.9,0,12,0,190,0,18,5,1871,16.542,2.4,3.5,16.9,16.9,9.5
1,"jun",2014,0,15,0,12.2,0,12.4,0,3.7,1017.7,9.5,0,15,0,200,0,22,0.3,653,15.573,1.1,1.7,14.2,14.2,6.9
2,"jun",2014,0,13.7,0,10.7,0,10.3,0,0.4,1014.9,7.2,0,12,0,300,0,17,1.4,1320,15.345,1.9,2.8,15.4,15.4,8.3
3,"jun",2014,0,14,0,9.3,0,7.8,0,3.3,1010.3,7.7,0,13,0,260,0,19,5.3,1900,15.172,2.7,4,14.4,14.4,7.8
4,"jun",2014,0,13.6,0,6.4,0,6.5,0,3.4,1008,8.8,0,16,0,300,0,24,11.1,2754,14.683,3.2,5,13.8,13.8,7.6
5,"jun",2014,0,16.4,0,4.2,0,0.2,0,0,1005.3,6.6,0,13,0,110,0,28,7.5,2119,14.648,3,4.3,16.5,16.5,10.6
6,"jun",2014,0,15.6,0,12.3,0,10.8,0,18.2,999.5,16.7,0,24,0,80,0,45,0.1,608,14.115,1.9,2.7,0,-0.1,-5.8
7,"jun",2014,0,16.9,0,12.6,0,12.6,0,0.3,1000.4,12.8,0,19,0,130,0,34,7,2035,14.807,3.2,4.9,2.9,2.9,-2.6
8,"jun",2014,0,15.9,0,12.7,0,11.2,0,0.5,1004.8,10.5,0,17,0,170,0,28,3.6,1714,14.95,2.5,3.8,4.8,4.8,-0.5
9,"jun",2014,0,16.1,0,12.7,0,11.8,0,3.8,1006.7,8.9,0,14,0,140,0,24,5.2,1800,15.148,2.6,3.8,3.4,3.4,-1.7
10,"jun",2014,0,15.9,0,11.8,0,9.2,0,8.9,1010.2,5.7,0,12,0,280,0,15,7.8,2046,15.667,2.8,4,0,-2.7,-7.7
11,"jun",2014,0,16.8,0,12,0,9.8,0,0,1020.1,7.3,0,12,0,170,0,19,8.3,2183,16.385,3,4.4,3,3,-4.3
12,"jun",2014,0,18.3,0,13.1,0,12,0,0,1023.7,9.5,0,14,0,180,0,22,9.6,2609,16.757,3.8,5.6,6.7,6.7,-0.3
13,"jun",2014,0,16.3,0,13.3,0,10.9,0,0,1024.5,5.1,0,8,0,270,0,13,0.7,962,16.417,1.8,2.4,8.4,8.4,1.5
14,"jun",2014,0,19.3,0,9.9,0,6.4,0,0,1026.4,4.1,0,10,0,320,0,14,13.7,2856,17.498,3.9,5.3,11.9,11.9,5.4
15,"jun",2014,0,21.4,0,9.9,0,6.5,0,0,1027.5,5.7,0,13,0,320,0,17,15.1,2846,18.077,4.1,5.7,15.6,15.6,9.4
16,"jun",2014,0,20,0,13.7,0,10.9,0,0,1026.8,5.9,0,13,0,50,0,18,8.3,1854,17.932,3.2,4.3,18.3,18.3,12.7
17,"jun",2014,0,23.1,0,11.9,0,9,0,0,1027.1,4.3,0,11,0,280,0,17,15.4,3001,18.557,4.6,6.2,22.2,22.2,17.1
18,"jun",2014,0,23.2,0,11.9,0,8.7,0,0,1026.3,4.7,0,11,0,310,0,16,13.3,2504,18.935,3.9,5.2,25.2,25.2,20.7
19,"jun",2014,0,18.9,0,12.6,0,9.4,0,0,1024.3,8.5,0,14,0,0,0,24,15.3,3072,18.763,4.2,6.3,28.5,28.5,24.5
20,"jun",2014,0,18.5,0,11.6,0,8.2,0,0,1021.6,8.1,0,13,0,20,0,20,15.2,2915,18.298,4.1,6,31.6,31.6,28
21,"jun",2014,0,20.2,0,12.7,0,8.3,0,0,1020.3,7.3,0,14,0,20,0,20,12.2,2392,18.128,3.9,5.4,34.3,34.3,31.2
22,"jun",2014,0,19.4,0,12.5,0,9,0,0,1020.9,4,0,12,0,70,0,17,5,1549,17.868,2.7,3.6,36.2,36.2,33.4
23,"jun",2014,0,20.3,0,11.6,0,7.8,0,0,1022.3,4.5,0,11,0,320,0,22,11.8,2440,18.413,3.8,5.1,38.8,38.8,36.3
24,"jun",2014,0,19.4,0,10.7,0,6.9,0,0,1019.5,3.7,0,9,0,270,0,12,13.7,2631,18.58,3.8,5.1,41.2,41.2,39.1
25,"jun",2014,0,20,0,11.2,0,8.2,0,5.5,1012.9,3.7,0,9,0,190,0,14,7.9,1989,18.663,3.1,4.2,37.7,37.7,35.8
26,"jun",2014,0,17.3,0,12.5,0,12.3,0,7.9,1007.6,6.4,0,13,0,240,0,19,3.4,1345,17.967,2.3,3.2,31.3,31.3,29.6
27,"jun",2014,0,18.2,0,11.9,0,10.1,0,0,1006.7,5.1,0,12,0,350,0,18,10.8,2317,18.052,3.6,4.8,33.9,33.9,32.5
28,"jun",2014,0,18.8,0,10.8,0,7.6,0,0,1009.9,6.7,0,15,0,330,0,21,14.4,2825,18.52,4,5.7,36.6,36.6,35.6
29,"jun",2014,0,17.6,0,11.4,0,6.9,0,0,1012.5,4.8,0,9,0,260,0,13,14.4,2694,18.528,3.9,5.3,39.2,39.2,38.5
30,"jun",2014,0,20,0,11.4,0,9.4,0,0.1,1012,5.8,0,16,0,90,0,23,7.2,1890,18.07,3.5,4.7,41.4,41.4,40.9
1,"jul",2014,0,22.4,0,11.1,0,5.7,0,0,1016.8,5.5,0,13,0,50,0,20,11.1,2442,18.01,4.1,5.5,43.9,43.9,43.7
2,"jul",2014,0,19.2,0,13.7,0,11,0,1.5,1017.7,9.4,0,16,0,200,0,23,2.9,1382,18.118,2.4,3.4,43.9,43.9,43.8
3,"jul",2014,0,16.8,0,14,0,13.4,0,2.5,1010.8,8.4,0,14,0,230,0,18,0.1,708,17.48,1.4,2,42.2,42.2,42.3
4,"jul",2014,0,16.8,0,11.7,0,14.4,0,14.7,1001.1,9.1,0,17,0,220,0,23,2.2,1160,17.185,2.1,3,28.8,28.8,29
5,"jul",2014,0,16.6,0,10.9,0,7.2,0,2.2,1000.7,8.3,0,15,0,260,0,23,9.4,2518,17.138,3.6,5.3,29.3,29.3,29.7
6,"jul",2014,0,16.9,0,12.1,0,10,0,2.9,1005.7,9.7,0,15,0,290,0,20,8.2,2312,16.95,3.5,5.1,28.9,28.9,29.6
7,"jul",2014,0,16.9,0,11.1,0,8.9,0,5.8,1012,4,0,10,0,290,0,17,4.4,1299,16.59,2.3,3,24.8,24.8,25.6
8,"jul",2014,0,16.9,0,13.2,0,10,0,0.8,1019.8,9.9,0,14,0,310,0,23,9.2,2299,16.635,3.6,5.2,26.8,26.8,27.8
9,"jul",2014,0,16.9,0,10.6,0,7.4,0,0.6,1024.1,6.2,0,11,0,280,0,15,0.7,1179,16.663,1.8,2.6,27.6,27.6,28.7
10,"jul",2014,0,17.9,0,14.7,0,14.5,0,1.2,1021.2,7.2,0,11,0,280,0,15,0.4,1071,17.347,2,2.8,27.9,27.9,29.2
11,"jul",2014,0,17.2,0,14.8,0,14.3,0,2,1017.1,5.8,0,9,0,250,0,13,0,609,17.472,1.3,1.8,26.9,26.9,28.2
12,"jul",2014,0,17.3,0,14.4,0,15.4,0,1,1011.8,8.5,0,15,0,270,0,19,0.7,724,17.315,1.6,2.2,27.1,27.1,28.6
13,"jul",2014,0,17.6,0,13.4,0,12.2,0,0.3,1010.4,7.2,0,13,0,320,0,19,7.8,2226,17.94,3.4,4.8,29.4,29.4,31
14,"jul",2014,0,17.6,0,14.3,0,14.4,0,4.5,1010,10.9,0,21,0,220,0,29,0.8,1126,17.817,2.1,3.1,26.4,26.4,28.2
15,"jul",2014,0,17.5,0,10.5,0,6.2,0,3.9,1013.5,8,0,16,0,180,0,25,1.5,1152,16.913,1.8,2.6,23.9,23.9,25.8
16,"jul",2014,0,19.4,0,14.4,0,14.1,0,0.7,1014.3,8.9,0,18,0,200,0,25,6.8,2202,18.427,3.2,4.8,25.7,25.7,27.8
17,"jul",2014,0,21,0,15.4,0,13.6,0,3.9,1013.2,5.8,0,11,0,180,0,16,5.6,1837,19.028,3.2,4.3,24.3,24.3,26.5
18,"jul",2014,0,19.3,0,14.9,0,15.1,0,12.9,1007.1,5.1,0,11,0,190,0,14,3,1372,19,2.3,3.1,13.1,13.1,15.5
19,"jul",2014,0,19.7,0,14.8,0,13.1,0,0,1006.5,4.9,0,11,0,310,0,16,4.9,1613,19.01,2.7,3.6,15.5,15.5,18.1
20,"jul",2014,0,19,0,13.3,0,10.7,0,0,1011.7,5,0,10,0,270,0,13,8.1,2165,19.505,3.2,4.4,18.2,18.2,21
21,"jul",2014,0,18.9,0,15.4,0,15.3,0,3,1016.1,6.9,0,11,0,160,0,17,0,937,19.132,1.6,2.3,16.6,16.6,19.4
22,"jul",2014,0,20.8,0,17.7,0,17.2,0,7.1,1018.4,6.8,0,12,0,170,0,20,1.8,1390,19.533,2.5,3.4,11.6,11.6,14.6
23,"jul",2014,0,21.9,0,17.4,0,16.7,0,0.1,1017.6,4.1,0,9,0,260,0,14,0.8,1176,19.625,2.4,3.1,13.7,13.7,16.8
24,"jul",2014,0,22.4,0,16.3,0,16.1,0,2.3,1016.3,5.2,0,14,0,320,0,18,7.1,1748,20.045,3,4,14,14,17.3
25,"jul",2014,0,21.4,0,14.6,0,12.7,0,0.1,1015.7,4,0,8,0,260,0,11,8.5,2183,20.68,3.3,4.4,16.8,16.8,20.3
26,"jul",2014,0,19.4,0,14.6,0,16.4,0,0,1017.9,7.2,0,15,0,300,0,18,10.2,2256,20.505,3.3,4.7,19.6,19.6,23.2
27,"jul",2014,0,18.3,0,14.6,0,12.2,0,0,1019.6,6.6,0,14,0,320,0,18,3.9,1592,19.263,2.7,3.7,21.8,21.8,25.6
28,"jul",2014,0,19,0,14.7,0,13.1,0,0.1,1019.6,7,0,12,0,300,0,16,9.2,2212,18.818,3.4,4.8,24.4,24.4,28.4
29,"jul",2014,0,18.8,0,15,0,15.2,0,1,1018.6,7.4,0,13,0,320,0,19,5.7,1988,19.245,3.1,4.3,25.8,25.8,29.9
30,"jul",2014,0,18.8,0,13.6,0,10.8,0,1.6,1016,7.1,0,12,0,250,0,16,1.9,1154,18.587,2,2.8,25.8,25.8,29.9
31,"jul",2014,0,18.9,0,14.1,0,15.4,0,4.7,1009.6,7,0,15,0,250,0,22,1.1,883,18.58,1.8,2.5,22.5,22.5,26.6
1,"aug",2014,0,17.7,0,13.2,0,12.1,0,2.3,1003.2,6.4,0,14,0,340,0,23,2.5,1172,17.935,2.1,2.9,21.9,21.9,26.1
2,"aug",2014,0,17.5,0,13.1,0,11.4,0,0.6,1002.7,8.8,0,14,0,310,0,21,7.8,2056,17.47,3.3,4.6,23.9,23.9,28.3
3,"aug",2014,0,18.7,0,11,0,12.9,0,0,1006.3,7.1,0,12,0,300,0,18,11.3,2453,18.167,3.4,4.8,26.5,26.5,31
4,"aug",2014,0,19.8,0,9.9,0,6.7,0,0,1009.5,6.1,0,13,0,190,0,20,7.4,1677,17.675,2.6,3.6,28.5,28.5,33
5,"aug",2014,0,19.1,0,15.1,0,13.9,0,4.9,1008.2,5.1,0,8,0,80,0,14,1.4,848,17.802,1.8,2.3,24.9,24.9,29.5
6,"aug",2014,0,18.7,0,13.2,0,13.4,0,0,1009.6,7.5,0,14,0,260,0,19,9.6,2223,18.41,3.2,4.6,27.4,27.4,32.1
7,"aug",2014,0,19,0,12.1,0,8.9,0,0,1010.4,5.2,0,10,0,210,0,14,8.8,1859,18.2,2.9,4,29.6,29.6,34.4
8,"aug",2014,0,17.8,0,13.1,0,10.7,0,3.6,1006,7.9,0,15,0,230,0,21,7.9,1975,18.24,2.9,4.2,28.1,28.1,33
9,"aug",2014,0,18.8,0,13.1,0,11.5,0,0.1,1000.4,7.3,0,14,0,260,0,20,6.7,1616,17.748,2.9,3.9,30.2,30.2,35.1
10,"aug",2014,0,17.7,0,13.3,0,10.8,0,1.7,1000,11.4,0,18,0,290,0,27,8.8,2061,17.335,3.3,4.8,30.9,30.9,35.9
11,"aug",2014,0,17,0,12.6,0,11.3,0,2.7,1004.3,14.1,0,21,0,260,0,30,8.8,1890,16.858,3.1,4.7,30.4,30.4,35.5
12,"aug",2014,0,17.4,0,11.6,0,10.2,0,8.5,1003.9,11.6,0,18,0,240,0,30,7.2,1839,16.747,2.8,4.2,23.9,23.9,29
13,"aug",2014,0,17.4,0,13.3,0,12.8,0,2.6,1007.9,11.5,0,17,0,310,0,24,4.7,1562,17.067,2.6,3.7,23.3,23.3,28.5
14,"aug",2014,0,17.5,0,12.7,0,11.4,0,2.8,1013,9.9,0,15,0,280,0,24,8.4,1773,16.788,2.9,4.1,22.7,22.7,28
15,"aug",2014,0,17.3,0,12.7,0,10.3,0,0,1020,7.4,0,12,0,300,0,17,9.7,2211,16.775,3.2,4.5,25.3,25.3,30.7
16,"aug",2014,0,17.4,0,13.4,0,12.2,0,0.3,1018.7,9.5,0,15,0,270,0,21,0.2,870,16.71,2.1,2.8,26.6,26.6,32.1
17,"aug",2014,0,16.9,0,12.6,0,12,0,1.1,1013.8,10.7,0,15,0,290,0,24,8.9,1895,16.642,2.8,4.2,27.7,27.7,33.2
18,"aug",2014,0,16.2,0,11.8,0,10.3,0,1.4,1015,8.1,0,14,0,340,0,22,7.1,1750,16.13,2.8,3.9,28.3,28.3,33.9
19,"aug",2014,0,16.4,0,9.3,0,7,0,3,1016.4,6.1,0,11,0,320,0,15,7.5,1873,16.29,2.6,3.7,27.3,27.3,32.9
20,"aug",2014,0,16,0,6.7,0,2.3,0,0,1018.1,4.1,0,10,0,300,0,14,6.8,1704,15.797,2.3,3.2,29,29,34.7
21,"aug",2014,0,16.5,0,8.3,0,5.1,0,2.6,1013.7,7.6,0,16,0,280,0,25,4.2,1403,15.9,2,2.9,27.9,27.9,33.6
22,"aug",2014,0,16.6,0,9.4,0,6.2,0,0.1,1013.6,5.2,0,11,0,330,0,19,11.6,1994,16.138,2.7,3.8,29.9,29.9,35.6
23,"aug",2014,0,16.1,0,6.3,0,2.1,0,0,1016,4.4,0,10,0,270,0,13,11.2,2171,16.035,2.7,3.7,31.8,31.8,37.6
24,"aug",2014,0,16.4,0,13.8,0,12,0,4.7,1008.4,9.7,0,19,0,130,0,31,0.7,939,15.993,1.7,2.4,28.3,28.3,34.1
25,"aug",2014,0,17.6,0,14.8,0,13.6,0,17.2,994.7,10.1,0,18,0,140,0,31,0.2,691,16.302,1.6,2.1,12.3,12.3,18.1
26,"aug",2014,0,20.5,0,14.5,0,12,0,0,1000.4,5.7,0,12,0,70,0,20,2.3,975,16.71,2,2.6,14.1,14.1,19.9
27,"aug",2014,0,18.4,0,12.9,0,15,0,5.8,999.8,13,0,26,0,110,0,40,1.5,824,16.677,1.5,2.3,9.6,9.6,15.5
28,"aug",2014,0,17.5,0,12.3,0,10.2,0,2.2,1000.9,15.1,0,24,0,210,0,35,3.3,1037,15.917,2.1,3,9.3,9.3,15.3
29,"aug",2014,0,16.5,0,13.4,0,12.4,0,2.4,1007.6,14.6,0,21,0,230,0,34,0.4,474,15.698,1.3,1.9,8.1,8.1,14.1
30,"aug",2014,0,16.9,0,9.8,0,10.1,0,0,1015.3,6.8,0,12,0,280,0,16,10.1,1686,16.02,2.2,3.2,10.2,10.2,16.3
31,"aug",2014,0,17.2,0,9.8,0,6.1,0,3.1,1015.8,7,0,16,0,190,0,23,0.1,419,15.895,0.9,1.2,7.9,7.9,14
1,"sep",2014,0,16.9,0,13,0,8.9,0,0,1019.4,3.2,0,8,0,260,0,11,2.5,1230,16.382,2,2.7,9.8,9.8,16
2,"sep",2014,0,17.1,0,12.6,0,11,0,0,1020.1,3,0,8,0,180,0,10,0.3,787,16.308,1.7,2.2,11.3,11.3,17.5
3,"sep",2014,0,18.9,0,12.8,0,12,0,0,1017.2,3.3,0,8,0,70,0,11,6.8,1519,16.735,2.3,3,13.3,13.3,19.6
4,"sep",2014,0,21.8,0,15.1,0,14.2,0,0,1015,4.2,0,9,0,180,0,14,9.7,1786,17.658,2.7,3.6,15.7,15.7,22.1
5,"sep",2014,0,18.6,0,14.6,0,14.1,0,0,1014.7,2.3,0,7,0,260,0,9,1.7,862,17.875,1.5,2,17,17,23.4
6,"sep",2014,0,17.5,0,11.8,0,11.4,0,0,1014.2,7.6,0,13,0,70,0,18,1,818,17.167,1.8,2.3,18.5,18.5,25
